,contract_type_id,payment_type_id,internet_service_type_id,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,internet_service_type,payment_type,contract_type
6346,2,4,1,8985-OOPOS,Female,0,No,No,1,Yes,No,No,No,Yes,Yes,Yes,Yes,No,74.1,74.1,No,DSL,Credit card (automatic),One year
6347,1,2,2,8988-ECPJR,Female,1,Yes,Yes,34,Yes,Yes,No,Yes,No,No,No,No,Yes,79.6,2718.3,Yes,Fiber optic,Mailed check,Month-to-month
6348,3,2,1,8990-YOZLV,Female,0,No,No,69,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,66.9,4577.9,No,DSL,Mailed check,Two year
6349,1,1,2,8990-ZXLSU,Female,0,No,No,9,Yes,No,No,No,No,No,No,No,No,69.05,651.5,No,Fiber optic,Electronic check,Month-to-month
6350,1,1,3,8992-CEUEN,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,18.85,18.85,No,None,Electronic check,Month-to-month
6351,1,1,1,8992-JQYUN,Male,0,Yes,No,1,No,No phone service,No,No,Yes,No,Yes,Yes,Yes,50.35,50.35,Yes,DSL,Electronic check,Month-to-month
6352,1,2,1,8992-OBVDG,Male,0,No,No,21,Yes,No,No,No,Yes,No,No,Yes,No,61.65,1393.6,No,DSL,Mailed check,Month-to-month
6353,1,1,1,8992-VONJD,Female,0,No,Yes,13,Yes,No,Yes,Yes,No,No,No,No,Yes,56.0,764.55,No,DSL,Electronic check,Month-to-month
6354,1,3,2,8993-IZEUX,Male,0,No,No,7,Yes,No,No,No,No,No,No,No,No,69.15,488.65,No,Fiber optic,Bank transfer (automatic),Month-to-month
6355,1,1,1,8993-PHFWD,Female,0,No,No,3,No,No phone service,No,No,No,No,No,No,No,25.25,58.9,Yes,DSL,Electronic check,Month-to-month
6356,2,1,1,8996-ZROXE,Male,1,No,No,57,Yes,No,No,No,Yes,Yes,No,No,Yes,53.5,3035.8,No,DSL,Electronic check,One year
6357,1,3,2,8999-BOHSE,Female,1,No,No,11,Yes,No,No,No,No,No,Yes,Yes,No,89.7,1047.7,Yes,Fiber optic,Bank transfer (automatic),Month-to-month
6358,3,2,3,8999-EXMNO,Female,0,Yes,Yes,19,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.15,387.7,No,None,Mailed check,Two year
6359,2,4,2,8999-XXGNS,Female,1,Yes,No,72,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,105.75,7629.85,No,Fiber optic,Credit card (automatic),One year
6360,3,2,1,8999-YPYBV,Male,0,Yes,Yes,45,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,84.35,3858.05,No,DSL,Mailed check,Two year
6361,3,4,1,9000-PLFUZ,Female,1,Yes,No,60,No,No phone service,No,Yes,No,No,Yes,Yes,Yes,49.45,2907.55,No,DSL,Credit card (automatic),Two year
6362,1,1,2,9003-CPATH,Male,0,No,No,42,Yes,Yes,No,No,Yes,No,No,No,No,79.9,3313.4,No,Fiber optic,Electronic check,Month-to-month
6363,1,4,1,9013-AQORL,Female,0,No,Yes,48,No,No phone service,No,Yes,Yes,No,No,Yes,No,45.55,2108.35,No,DSL,Credit card (automatic),Month-to-month
6364,3,2,1,9018-PCIOK,Female,0,No,No,55,Yes,No,No,Yes,Yes,No,No,Yes,Yes,64.75,3617.1,No,DSL,Mailed check,Two year
6365,1,1,2,9019-QVLZD,Female,0,No,No,1,Yes,No,No,No,No,No,Yes,No,No,79.55,79.55,Yes,Fiber optic,Electronic check,Month-to-month
6366,1,3,2,9025-AOMKI,Female,0,No,No,6,Yes,Yes,No,No,No,No,Yes,Yes,Yes,93.55,536.4,Yes,Fiber optic,Bank transfer (automatic),Month-to-month
6367,1,2,3,9025-ZRPVR,Male,0,No,No,9,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,18.95,185.6,Yes,None,Mailed check,Month-to-month
6368,1,1,1,9026-LHEVG,Female,0,No,No,9,No,No phone service,No,Yes,No,No,No,Yes,No,40.75,359.4,No,DSL,Electronic check,Month-to-month
6369,1,1,1,9026-RNUJS,Male,1,No,No,5,Yes,No,No,No,Yes,No,No,No,No,50.35,237.25,Yes,DSL,Electronic check,Month-to-month
6370,3,1,1,9027-TMATR,Female,0,Yes,No,43,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,78.8,3460.3,No,DSL,Electronic check,Two year
6371,1,3,3,9027-YFHQJ,Male,0,No,No,7,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,25.05,152.95,No,None,Bank transfer (automatic),Month-to-month
6372,3,4,2,9028-LIHRP,Male,0,Yes,Yes,71,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,100.2,7209,No,Fiber optic,Credit card (automatic),Two year
6373,1,2,2,9029-FEGVJ,Female,1,Yes,No,32,Yes,Yes,No,No,Yes,No,No,No,No,79.3,2570,No,Fiber optic,Mailed check,Month-to-month
6374,3,2,3,9030-QGZNL,Female,0,No,No,8,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.85,161.65,No,None,Mailed check,Two year
6375,3,1,2,9031-ZVQPT,Male,0,Yes,No,72,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,108.2,7840.6,No,Fiber optic,Electronic check,Two year
6376,2,2,1,9033-EOXWV,Female,0,No,No,12,Yes,Yes,No,No,No,Yes,Yes,Yes,No,74.05,872.65,Yes,DSL,Mailed check,One year
6377,2,3,2,9036-CSKBW,Female,0,No,No,51,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,107.45,5680.9,No,Fiber optic,Bank transfer (automatic),One year
6378,1,4,1,9039-RBEEE,Male,0,No,No,39,No,No phone service,Yes,Yes,No,Yes,Yes,No,Yes,48.95,1880.85,Yes,DSL,Credit card (automatic),Month-to-month
6379,1,2,3,9039-ZVJDC,Male,0,No,No,3,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.1,53.05,No,None,Mailed check,Month-to-month
6380,2,3,2,9040-KZVWO,Male,0,No,No,26,Yes,No,No,Yes,No,No,No,No,No,75.5,2018.1,No,Fiber optic,Bank transfer (automatic),One year
6381,1,3,3,9046-DQMTP,Male,0,No,No,35,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.75,739.9,No,None,Bank transfer (automatic),Month-to-month
6382,1,2,3,9046-JBFWA,Male,0,No,Yes,27,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.15,537.35,No,None,Mailed check,Month-to-month
6383,1,1,1,9048-JVYVF,Male,0,No,No,3,Yes,No,No,No,No,Yes,Yes,Yes,Yes,69.35,191.35,Yes,DSL,Electronic check,Month-to-month
6384,1,2,2,9050-IKDZA,Female,1,No,No,2,Yes,No,No,No,No,No,Yes,No,No,81.5,162.55,No,Fiber optic,Mailed check,Month-to-month
6385,1,4,2,9050-QLROH,Male,0,No,No,18,Yes,Yes,No,No,Yes,No,No,Yes,Yes,90.7,1597.25,Yes,Fiber optic,Credit card (automatic),Month-to-month
6386,2,1,1,9052-DHNKM,Male,0,No,No,26,Yes,Yes,Yes,Yes,No,No,No,No,No,61.55,1581.95,No,DSL,Electronic check,One year
6387,1,4,2,9052-VKDUW,Female,1,Yes,No,65,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,109.4,7227.45,No,Fiber optic,Credit card (automatic),Month-to-month
6388,1,1,2,9053-EJUNL,Male,0,No,No,41,Yes,Yes,No,Yes,No,No,Yes,No,Yes,89.2,3645.75,No,Fiber optic,Electronic check,Month-to-month
6389,3,4,2,9053-JZFKV,Male,0,No,No,67,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,116.2,7752.3,Yes,Fiber optic,Credit card (automatic),Two year
6390,1,1,2,9054-FOWNV,Male,0,Yes,Yes,22,Yes,Yes,No,No,Yes,No,Yes,No,Yes,88.75,1885.15,No,Fiber optic,Electronic check,Month-to-month
6391,2,2,1,9055-MOJJJ,Female,0,Yes,Yes,64,Yes,No,Yes,No,No,Yes,Yes,No,No,65.8,4068,No,DSL,Mailed check,One year
6392,1,4,1,9057-MSWCO,Male,1,Yes,No,27,No,No phone service,Yes,No,No,No,No,No,No,30.75,805.1,Yes,DSL,Credit card (automatic),Month-to-month
6393,1,1,2,9057-SIHCH,Female,0,No,No,3,Yes,Yes,No,No,No,No,Yes,Yes,Yes,96.6,291.9,Yes,Fiber optic,Electronic check,Month-to-month
6394,1,2,1,9058-CBREO,Female,1,No,No,1,Yes,Yes,No,No,No,No,No,No,No,50.55,50.55,Yes,DSL,Mailed check,Month-to-month
6395,1,1,2,9058-HRZSV,Female,1,Yes,No,65,Yes,No,Yes,Yes,Yes,No,No,Yes,No,94.4,6126.15,No,Fiber optic,Electronic check,Month-to-month
6396,1,1,2,9058-MJLZC,Female,0,No,No,24,Yes,No,Yes,No,No,No,Yes,Yes,Yes,94.6,2283.15,No,Fiber optic,Electronic check,Month-to-month
6397,2,4,1,9060-HJJRW,Female,0,No,No,51,No,No phone service,No,Yes,Yes,No,Yes,Yes,Yes,56.4,2928.5,No,DSL,Credit card (automatic),One year
6398,1,1,2,9061-TIHDA,Male,1,Yes,No,13,Yes,Yes,No,No,No,No,Yes,Yes,Yes,95.25,1233.65,Yes,Fiber optic,Electronic check,Month-to-month
6399,1,2,3,9063-ZGTUY,Female,0,Yes,Yes,61,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.4,1182.55,Yes,None,Mailed check,Month-to-month
6400,3,3,1,9065-ZCPQX,Male,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,78.85,5763.15,No,DSL,Bank transfer (automatic),Two year
6401,2,1,3,9066-QRSDU,Female,0,Yes,No,69,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,26.3,1763.55,No,None,Electronic check,One year
6402,2,3,3,9067-SQTNS,Male,0,Yes,Yes,44,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.6,926,No,None,Bank transfer (automatic),One year
6403,2,4,3,9067-YGSCA,Female,0,No,No,70,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,26.05,1856.4,No,None,Credit card (automatic),One year
6404,3,3,3,9068-FHQHD,Female,0,Yes,Yes,40,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.15,777.35,No,None,Bank transfer (automatic),Two year
6405,3,4,1,9068-VPWQQ,Male,0,Yes,No,61,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,75.35,4729.3,No,DSL,Credit card (automatic),Two year
6406,1,3,1,9069-LGEUL,Male,0,Yes,No,23,Yes,No,Yes,No,No,No,No,Yes,Yes,59.95,1406,No,DSL,Bank transfer (automatic),Month-to-month
6407,3,4,2,9070-BCKQP,Female,0,Yes,No,72,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,110.15,7881.2,No,Fiber optic,Credit card (automatic),Two year
6408,3,1,1,9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,86.1,5215.25,No,DSL,Electronic check,Two year
6409,1,4,1,9074-KGVOX,Male,0,Yes,Yes,50,No,No phone service,Yes,No,No,No,Yes,No,Yes,39.45,2021.35,No,DSL,Credit card (automatic),Month-to-month
6410,3,1,2,9076-AXYIK,Male,1,Yes,No,64,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,102.1,6538.45,No,Fiber optic,Electronic check,Two year
6411,1,2,2,9079-LWTFD,Male,0,No,No,47,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,100.75,4669.2,No,Fiber optic,Mailed check,Month-to-month
6412,1,1,2,9079-YEXQJ,Female,0,No,No,54,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,111.1,6014.85,Yes,Fiber optic,Electronic check,Month-to-month
6413,3,4,3,9081-WWXKP,Female,0,Yes,Yes,47,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.25,873.4,No,None,Credit card (automatic),Two year
6414,3,2,3,9084-OAYKL,Male,0,No,No,58,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.8,1212.25,No,None,Mailed check,Two year
6415,2,3,1,9086-YJYXS,Male,0,Yes,Yes,34,Yes,Yes,No,No,Yes,No,Yes,Yes,No,77.2,2753.8,No,DSL,Bank transfer (automatic),One year
6416,3,2,3,9087-EYCPR,Female,0,No,No,60,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.0,1505.05,No,None,Mailed check,Two year
6417,1,4,1,9089-UOWJG,Female,0,Yes,Yes,12,Yes,No,No,No,Yes,No,Yes,No,Yes,58.35,740.55,No,DSL,Credit card (automatic),Month-to-month
6418,1,1,2,9090-SGQXL,Male,1,Yes,No,68,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,105.3,7299.65,Yes,Fiber optic,Electronic check,Month-to-month
6419,3,2,1,9091-WTUUY,Male,0,Yes,Yes,64,Yes,No,Yes,No,Yes,Yes,Yes,No,No,69.25,4447.75,No,DSL,Mailed check,Two year
6420,1,4,3,9092-GDZKO,Male,0,No,No,22,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,24.85,493.4,No,None,Credit card (automatic),Month-to-month
6421,1,1,2,9093-FPDLG,Female,0,No,No,11,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,94.2,999.9,No,Fiber optic,Electronic check,Month-to-month
6422,1,1,2,9094-AZPHK,Female,0,No,No,15,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,100.15,1415,No,Fiber optic,Electronic check,Month-to-month
6423,1,4,2,9095-HFAFX,Female,0,No,No,5,Yes,No,No,No,No,No,Yes,No,Yes,81.0,389.6,Yes,Fiber optic,Credit card (automatic),Month-to-month
6424,1,3,1,9097-ZUBYC,Male,0,Yes,No,14,Yes,No,No,No,No,Yes,No,No,No,48.8,664.4,No,DSL,Bank transfer (automatic),Month-to-month
6425,1,1,1,9099-FTUHS,Female,0,No,No,23,Yes,Yes,Yes,No,No,No,No,No,No,54.4,1249.25,No,DSL,Electronic check,Month-to-month
6426,2,1,2,9101-BWFSS,Female,0,Yes,No,50,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,108.55,5610.7,Yes,Fiber optic,Electronic check,One year
6427,1,2,3,9101-NTIXF,Male,0,No,No,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.4,50.6,No,None,Mailed check,Month-to-month
6428,1,1,2,9102-IAYHT,Female,0,Yes,Yes,17,Yes,Yes,No,No,No,No,No,Yes,Yes,85.45,1451.6,Yes,Fiber optic,Electronic check,Month-to-month
6429,3,4,1,9102-OXKFY,Male,0,No,No,59,Yes,Yes,No,No,Yes,No,No,No,No,54.15,3116.15,No,DSL,Credit card (automatic),Two year
6430,1,1,3,9103-CXVOK,Male,0,Yes,Yes,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.75,19.75,No,None,Electronic check,Month-to-month
6431,1,2,1,9103-TCIHJ,Female,0,No,No,15,Yes,Yes,Yes,No,No,No,No,No,Yes,55.7,899.8,Yes,DSL,Mailed check,Month-to-month
6432,2,1,1,9107-UKCKY,Male,0,Yes,No,61,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,79.8,4914.8,No,DSL,Electronic check,One year
6433,1,2,1,9108-EJFJP,Female,0,Yes,No,1,Yes,No,Yes,Yes,No,No,No,No,Yes,53.55,53.55,No,DSL,Mailed check,Month-to-month
6434,3,4,3,9108-EQPNQ,Female,0,Yes,Yes,10,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,26.1,225.55,No,None,Credit card (automatic),Two year
6435,3,4,1,9110-HSGTV,Female,0,No,No,69,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,82.45,5555.3,No,DSL,Credit card (automatic),Two year
6436,1,1,2,9112-WSNPU,Female,1,No,No,35,Yes,No,No,No,No,No,No,No,No,70.55,2419,No,Fiber optic,Electronic check,Month-to-month
6437,2,1,1,9114-AAFQH,Female,0,Yes,No,48,Yes,No,No,Yes,Yes,No,No,Yes,Yes,65.65,3094.65,No,DSL,Electronic check,One year
6438,3,4,1,9114-DPSIA,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,81.0,5750,No,DSL,Credit card (automatic),Two year
6439,2,1,2,9114-VEPUF,Male,0,Yes,No,62,Yes,Yes,Yes,Yes,No,No,No,Yes,No,96.1,6001.45,No,Fiber optic,Electronic check,One year
6440,1,1,1,9115-YQHGA,Male,0,No,No,40,Yes,No,No,No,No,Yes,No,No,Yes,51.1,2092.9,No,DSL,Electronic check,Month-to-month
6441,1,2,1,9117-SHLZX,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,45.7,45.7,Yes,DSL,Mailed check,Month-to-month
6442,1,4,2,9121-PHQSR,Male,1,Yes,No,16,Yes,Yes,No,No,No,No,Yes,No,Yes,85.05,1391.15,No,Fiber optic,Credit card (automatic),Month-to-month
6443,1,2,3,9122-UMROB,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.3,20.3,No,None,Mailed check,Month-to-month
6444,1,2,2,9124-LHCJQ,Female,0,No,No,1,Yes,Yes,No,No,No,No,No,Yes,Yes,85.45,85.45,Yes,Fiber optic,Mailed check,Month-to-month
6445,3,1,2,9127-FHJBZ,Male,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,114.0,8093.15,No,Fiber optic,Electronic check,Two year
6446,2,3,1,9127-QRZMH,Male,0,Yes,No,44,Yes,No,Yes,Yes,No,Yes,No,No,Yes,59.85,2603.95,No,DSL,Bank transfer (automatic),One year
6447,3,1,2,9128-CPXKI,Female,0,No,No,59,Yes,No,No,No,Yes,No,Yes,Yes,No,95.8,5655.45,No,Fiber optic,Electronic check,Two year
6448,1,4,2,9129-UXERG,Female,1,No,No,18,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,103.6,1806.35,No,Fiber optic,Credit card (automatic),Month-to-month
6449,1,4,2,9133-AYJZG,Female,0,No,No,23,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,98.7,2249.1,No,Fiber optic,Credit card (automatic),Month-to-month
6450,1,1,2,9134-CEQMF,Male,1,Yes,No,7,Yes,No,No,No,No,No,Yes,Yes,Yes,89.5,676.7,Yes,Fiber optic,Electronic check,Month-to-month
6451,2,2,2,9134-WYRVP,Male,0,No,No,51,Yes,No,Yes,No,No,No,Yes,No,No,86.35,4267.15,No,Fiber optic,Mailed check,One year
6452,3,3,3,9135-HSWOC,Male,0,Yes,Yes,64,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.7,1274.05,No,None,Bank transfer (automatic),Two year
6453,3,2,1,9135-MGVPY,Male,0,Yes,No,69,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,84.7,5878.9,No,DSL,Mailed check,Two year
6454,1,2,1,9136-ALYBR,Male,0,No,No,1,No,No phone service,No,No,No,No,No,No,Yes,24.45,24.45,Yes,DSL,Mailed check,Month-to-month
6455,1,1,3,9137-NOQKA,Male,1,No,No,2,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.2,37.2,No,None,Electronic check,Month-to-month
6456,1,1,2,9137-UIYPG,Female,0,Yes,Yes,35,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,106.9,3756.45,No,Fiber optic,Electronic check,Month-to-month
6457,2,3,2,9138-EFSMO,Male,0,Yes,Yes,26,Yes,No,No,No,No,No,No,Yes,No,78.95,2034.25,No,Fiber optic,Bank transfer (automatic),One year
6458,2,3,1,9139-TWBAS,Female,0,Yes,No,26,No,No phone service,Yes,Yes,Yes,No,Yes,No,No,47.85,1190.5,No,DSL,Bank transfer (automatic),One year
6459,2,2,2,9139-WQQDY,Female,0,Yes,Yes,49,Yes,Yes,No,Yes,No,No,Yes,Yes,No,100.45,4941.8,Yes,Fiber optic,Mailed check,One year
6460,3,3,1,9140-CZQZZ,Female,0,Yes,No,68,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,79.6,5515.8,No,DSL,Bank transfer (automatic),Two year
6461,1,4,2,9142-KZXOP,Male,0,No,No,44,Yes,No,No,No,No,No,No,No,No,68.85,2958.95,No,Fiber optic,Credit card (automatic),Month-to-month
6462,1,4,3,9142-XMYJH,Female,0,No,No,29,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.35,601.6,No,None,Credit card (automatic),Month-to-month
6463,1,1,1,9143-CANJF,Female,0,Yes,Yes,24,Yes,No,Yes,No,No,Yes,No,No,No,55.15,1319.85,No,DSL,Electronic check,Month-to-month
6464,1,2,3,9146-JRIOX,Female,0,Yes,Yes,14,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.55,372.45,No,None,Mailed check,Month-to-month
6465,2,2,1,9150-HEPMB,Male,0,No,No,56,Yes,No,Yes,No,Yes,No,No,No,No,52.7,3019.7,No,DSL,Mailed check,One year
6466,3,4,3,9150-KPBJQ,Female,0,No,No,6,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.65,116.85,No,None,Credit card (automatic),Two year
6467,3,2,1,9152-AMKAK,Male,0,No,No,6,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,80.25,493.4,No,DSL,Mailed check,Two year
6468,3,3,3,9153-BTBVV,Female,0,Yes,No,71,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.0,1753,No,None,Bank transfer (automatic),Two year
6469,2,4,2,9154-QDGTH,Male,0,Yes,Yes,43,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,104.3,4451.85,No,Fiber optic,Credit card (automatic),One year
6470,1,3,2,9158-VCTQB,Female,0,Yes,No,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,113.6,4594.95,Yes,Fiber optic,Bank transfer (automatic),Month-to-month
6471,1,1,1,9163-GHAYE,Female,0,No,No,15,Yes,No,No,Yes,No,No,No,No,No,48.85,736.8,No,DSL,Electronic check,Month-to-month
6472,1,3,2,9167-APMXZ,Female,0,No,No,22,Yes,Yes,No,No,No,No,Yes,No,Yes,84.15,1821.95,No,Fiber optic,Bank transfer (automatic),Month-to-month
6473,1,1,2,9168-INPSZ,Female,1,Yes,No,44,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,104.15,4495.65,No,Fiber optic,Electronic check,Month-to-month
6474,1,3,1,9169-BSVIN,Male,0,No,No,12,Yes,Yes,No,No,Yes,No,Yes,Yes,No,74.75,827.05,No,DSL,Bank transfer (automatic),Month-to-month
6475,2,4,3,9170-ARBTB,Female,0,Yes,Yes,52,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.6,1012.4,No,None,Credit card (automatic),One year
6476,1,4,2,9170-CCKOU,Male,0,Yes,No,17,Yes,Yes,Yes,Yes,Yes,No,No,No,No,90.2,1454.15,Yes,Fiber optic,Credit card (automatic),Month-to-month
6477,1,4,1,9170-GYZJC,Female,0,Yes,Yes,41,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,79.9,3326.2,Yes,DSL,Credit card (automatic),Month-to-month
6478,1,1,2,9172-ANCRX,Female,0,No,No,10,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,98.7,973.25,Yes,Fiber optic,Electronic check,Month-to-month
6479,1,1,2,9172-JITSM,Female,0,Yes,Yes,26,Yes,No,No,No,No,No,Yes,Yes,Yes,90.8,2361.8,Yes,Fiber optic,Electronic check,Month-to-month
6480,3,2,3,9173-IVZVP,Female,0,Yes,Yes,53,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.9,1146.05,No,None,Mailed check,Two year
6481,1,1,3,9174-FKWZE,Female,1,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.45,19.45,Yes,None,Electronic check,Month-to-month
6482,3,4,2,9174-IHETN,Female,0,No,Yes,50,Yes,No,No,No,No,No,No,No,No,70.35,3533.6,No,Fiber optic,Credit card (automatic),Two year
6483,3,3,3,9178-JHUVJ,Male,0,Yes,Yes,24,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,24.1,587.4,No,None,Bank transfer (automatic),Two year
6484,1,2,3,9184-GALIL,Female,0,Yes,Yes,38,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.45,781.25,No,None,Mailed check,Month-to-month
6485,1,1,2,9185-TQCVP,Male,0,Yes,No,14,Yes,Yes,No,No,No,No,No,Yes,Yes,85.15,1139.2,Yes,Fiber optic,Electronic check,Month-to-month
6486,1,1,2,9189-JWSHV,Female,1,Yes,No,24,Yes,Yes,No,No,No,No,Yes,Yes,Yes,93.55,2264.05,Yes,Fiber optic,Electronic check,Month-to-month
6487,1,4,2,9190-MFJLN,Male,1,No,No,19,Yes,No,No,No,Yes,No,Yes,Yes,Yes,95.9,1777.9,Yes,Fiber optic,Credit card (automatic),Month-to-month
6488,1,3,2,9191-MYQKX,Female,0,Yes,No,7,Yes,No,No,No,Yes,No,No,No,Yes,75.15,496.9,Yes,Fiber optic,Bank transfer (automatic),Month-to-month
6489,3,4,1,9194-GFVOI,Female,0,Yes,No,42,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,84.35,3571.6,No,DSL,Credit card (automatic),Two year
6490,2,4,1,9199-PWQVC,Female,0,Yes,No,63,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,79.7,4786.15,No,DSL,Credit card (automatic),One year
6491,2,3,1,9200-NLNPD,Male,0,Yes,No,56,No,No phone service,No,No,Yes,Yes,Yes,Yes,Yes,54.05,2959.8,No,DSL,Bank transfer (automatic),One year
6492,1,1,1,9206-GVPEQ,Male,0,Yes,No,13,No,No phone service,Yes,No,No,Yes,Yes,Yes,Yes,54.45,706.85,Yes,DSL,Electronic check,Month-to-month
